PM Name,PM Description,Instruction 1,Instruction 2,Instruction 3,Instruction 4,Instruction 5,Instruction 6,Instruction 7,Instruction 8,Instruction 9,Instruction 10,Asset ID,Scheduling start on (MM/DD/YYYY),Repeat X Days,Repeat X Weeks,Repeat X Months,Repeat X Years,Assigned To User (user login),Assigned To Team (team name),Part ID,Part Suggested Qty,Default Priority Level,Estimated Time (in minutes),Always Create New PMs,Recalculate on PM Completion,Task Status Configuration (Green),Task Status Configuration (Orange),Task Status Configuration (Red)
308.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, MOUNTING BOLTS, SEALS, WEAR STRIPS AND FRAMEWORK. REPAIR AS NEEDED. ",,,,,,,,,,41,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
308.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX. THE MAIN DRIVE GEARBOX MAY NEED SAMPLES TAKEN AND SENT OUT FOR ANALYSIS. ,,,,,,,,,,41,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
308.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,41,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
308.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,41,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
308.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,41,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
308.28-CHECK T...,,CHECK THERMOMETER FOR ACCURACY USING A HAND HELD PROBE. REPAIR OR REPLACE THE THERMOMETER IF NECESSARY.,,,,,,,,,,41,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
309.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BELTS, PULLEYS, SHAFTS, COUPLINGS, BEARINGS, ACME SCREWS, CHAINS, GUIDES AND FOLLOWERS. REPAIR OR REPLACE AS NEEDED.",,,,,,,,,,61,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
309.180-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE OIL OR REPLACE THE GEARBOX.,,,,,,,,,,61,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
309.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,61,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
309.28-INSPECT...,,INSPECT MOTOR BRAKE FOR PROPER ADJUSTMENT.  CHECK FOR PROPER OPERATION.  REPAIR OR REPLACE IF NEEDED.,,,,,,,,,,61,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
309.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,61,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS  INCLUDING DRIVE BELT, BEARINGS, SHAFTS, CHAINS, MOUNTING BOLTS, SEALS, AND WEAR STRIPS. REPAIR AS NEEDED. ",,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-INSPECT...,,INSPECT HYDRAULIC SYSTEM COMPONENTS FOR PROPER OPERATION. REPAIR ANY LEAKS. REPLACE WORN COMPONENTS AS NEEDED. ,,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.90-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN THE MAIN DRIVE GEARBOX. IF NECESSARY TAKE A SAMPLE TO SEND OUT FOR ANALYSIS. ,,,,,,,,,,62,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,62,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-CHECK M...,,CHECK MIXER DOOR FOR PLAY AND WORN GIBS.  REPLACE OR ADJUST AS NEEDED,,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-CHECK T...,,"CHECK THE CONDITION AND OPERATION OF THE GLYCOL JACKETS, LINES AND VAVLES. LOOK FOR LEAKS AND STUCK VALVES.  REPAIR OR REPLACE IF NEEDED. ",,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
310.28-CHECK T...,,"CHECK THE THERMOMETER FOR ACCURACY. COMPARE WITH THE HAND HELD PROBE. ADJUST, CLEAN OR REPLACE COMPONENTS AS NEEDED IF THE TEMPERATURE IS INNACURETE. ",,,,,,,,,,62,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
313.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE OR WEAR. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,65,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
313.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,65,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
313.7-CHECK G...,,CHECK GLYCOL PLUMBING LINES FOR LEAKS AND MISSING OR LOOSE HANGERS. REPAIR AS NEEDED.,,,,,,,,,,65,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, ROLLERS, TABLE TOP CONVEYOR, GUIDES, SPROCKETS, CHAINS AND LINKAGES. REPAIR AS NEEDED. ",,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,71,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED,,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN THE MAIN DRIVE GEARBOX. THIS OIL NEEDS TO BE REPLACED EVERY 6 MONTHS AND OIL SAMPLE SENT OUT FOR ANALYSYS. ,,,,,,,,,,44,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
314.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,44,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-INSPECT...,,INSPECT THE MAIN CABINET COOLING FAN AND FILTER. REPLACE FILTER IF NEEDED. CLEAN AND INSPECT ALL HEAT SINKS AND COOLING FANS ON THE MOTORS. REPLACE COMPONENTS AS NEEDED. ,,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-CLEAN T...,,CLEAN THE INTAKE FILTER ON THE VACUUM PUMP.  REPLACE IF NEEDED.,,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-CHECK T...,,CHECK THE OIL LEVEL AND CONDITION IN THE VACUUM PUMP. DEPENDING ON CONDITION REPLACE THE OIL. ,,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-INSPECT...,,"INSPECT THE CONDITION OF THE DOUBLE SCREW SETS AND BARRELS, LOOK FOR ANY WEAR OR DAMAGE. REMOVE ANY BURRS. ",,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.90-CHECK T...,,"CHECK THE LASH ON THE 4 POINT BEARING. NEW GEARS DO NOT HAVE ANY MEASURABLE LASH. IF EXCESSIVE LASH IS FOUND, PREPARE TO REPLACE THE 4 POINT BEARING ON A DOWN DAY. ",,,,,,,,,,44,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-CHECK T...,,CHECK THE CONDITION OF THE DRIVE BELTS AND PULLEYS.  ,,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
314.28-CHECK T...,,"CHECK THE OPERATION AND CONDITION OF THE DOUGH DROP HOPPER, KNIFE AND AIR CYLINDER. ",,,,,,,,,,44,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
315.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,66,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
315.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, GUIDES, WEAR STRIPS, BELTS, PULLEYS AND ROLLS. REPAIR AS NEEDED.",,,,,,,,,,66,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
315.90-CHECK S...,,"CHECK SPIRAL CONE CLEARANCE, ADJUST IF NEEDED",,,,,,,,,,66,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
315.180-INSPECT...,,INSPECT OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,66,6/15/2022,180,,,,,Technician,,,3,30,1,0,0,-1,-2
315.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,66,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
316.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,42,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
316.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, GUIDES, WEAR STRIPS, BELTS, PULLEYS AND ROLLS. REPAIR AS NEEDED.",,,,,,,,,,42,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
316.14-LUBE AN...,,LUBE AND INSPECT MAIN TRAY CHAIN AND TRAYS.,,,,,,,,,,42,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
316.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,42,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
316.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,42,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
317.14-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, GUIDES, WEAR STRIPS, BELTS, PULLEYS AND ROLLS. REPAIR AS NEEDED.",,,,,,,,,,45,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
317.28-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL FLOUR SIFTERS. CHECK FOR TORN OR FRAYED SCREEN REPLACE AS NEEDED.,,,,,,,,,,45,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
317.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,45,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
317.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,45,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
317.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,45,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
317.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,45,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
325.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, GUIDES, WEAR STRIPS, CHAINS, SPROCKETS, BELTS, PULLEYS AND ROLLS. REPAIR AS NEEDED.",,,,,,,,,,74,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
325.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,74,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
325.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,74,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
325.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,74,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
325.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,74,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
330.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, ROLLS, BELTS, GUIDES, TABLE TOP CHAIN, LINKAGES AND BUSHINGS.",,,,,,,,,,33,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
330.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,33,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
330.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE AND PROPER OPERATION. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,33,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
330.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,33,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
330.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,33,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
331.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, CHAINS, SPROCKETS, ROLLS, BELTS, GUIDES, TABLE TOP CHAIN, LINKAGES AND BUSHINGS.",,,,,,,,,,34,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
331.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,34,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
331.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE AND PROPER OPERATION. REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,34,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
331.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,34,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
331.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN ALL GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,34,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
332.28-INSPECT...,,INSPECT PAN TRUCKS FOR DAMAGE. ANY THAT ARE UNSAFE FOR USE SHOULD BE REPAIRED OR REMOVED FROM SERVICE. ,,,,,,,,,,78,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
332.28-CASTER ...,,"CASTER CHECK. MAKE SURE CASTER TURNS FREELY, IF YOU FIND A BAD CASTER PLEASE CHANGE IT.",,,,,,,,,,78,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
363.28-CASTER ...,,"CASTER CHECK. MAKE SURE CASTER TURNS FREELY, IF YOU FIND A BAD CASTER PLEASE CHANGE IT.",,,,,,,,,,91,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
363.28-CHECK T...,,CHECK THE RACKS FOR CRACKED OR BROKEN SHELF RACK SUPPORTS AND HANDLES.  REPAIR OR REPLACE AS NEEDED.,,,,,,,,,,91,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
355.60-CHECK C...,,CHECK CONDITION AND OPERATION OF MONORAIL SWITCHES,,,,,,,,,,85,6/15/2022,60,,,,,Technician,,,3,30,1,0,0,-1,-2
355.60-LUBRICA...,,LUBRICATE AND INSPECT RACK TROLLEY ASSEMBLIES,,,,,,,,,,85,6/15/2022,60,,,,,Technician,,,3,30,1,0,0,-1,-2
355.90-CHECK M...,,"CHECK MONORAIL FOR WEAR, REPAIR OR REPLACE AS NEEDED",,,,,,,,,,85,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
319.90-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BELTS, PULLEYS ",,,,,,,,,,28,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
319.28-CLEAN T...,,CLEAN THE HEAT EXCHANGER AIR FILTERS.  REPLACE AS NEEDED.,,,,,,,,,,28,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
319.28-INSPECT...,,"INSPECT CONDITION AND OPERATION OF ALL STEAM COMPONENTS INCLUDING STEAM TRAPS, VALVES, RADIATORS, AND PIPING. REPAIR OR REPLACE COMPONENTS AS NEEDED.",,,,,,,,,,28,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
319.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,28,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
319.28-INPSECT...,,INPSECT CONDITION OF ALL DOOR HINGES AND LATCHES. REPAIR AS NEEDED. ,,,,,,,,,,28,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
320.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, GEARS, SHAFTS, CHAINS, SPROCKETS, GUIDES, ROLLS, AND WEAR STRIPS.",,,,,,,,,,29,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
320.28-INSPECT...,,INSPECT ALL ELECTRICAL COMPONENTS FOR DAMAGE AND CHECK FOR PROPER OPERATION. ,,,,,,,,,,29,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
320.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,29,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
320.90-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX.,,,,,,,,,,29,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
320.28-CHECK C...,,"CHECK CONDITION, OPERATION, AND ADJUSTMENT OF LIFT CARRIAGE AND BRAKE ASSEMBLY.",,,,,,,,,,29,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
320.28-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,29,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
356.7-LUBRICA...,,"LUBRICATE AND INSPECT MECHANICAL COMPONENTS INCLUDING CHAINS, CLUTCH,  SPROCKETS, LINKAGES, BEARINGS, HOPPER AND AGITATOR PARTS. REPAIR AS NEEDED",,,,,,,,,,86,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
356.7-INSPECT...,,"INSPECT SPRAY UNIT COMPONENTS, INCLUDING VALVES, PUMP, FILTER, PIPING AND SENSOR. ",,,,,,,,,,86,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
356.28-CHANGE ...,,CHANGE ALL WATER FILTERS,,,,,,,,,,86,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
356.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,86,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
356.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,86,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, BELTS, CHAINS, SPROCKETS, WEAR STRIP AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
321.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,69,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
321.90-CHECK O...,,CHECK OIL LEVEL IN ALL GEAR BOXES. DEPENDING ON CONDITION OF OIL REPLACE OIL OR REPLACE THE GEARBOX. ,,,,,,,,,,69,6/15/2022,90,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-INSPECT...,,"INSPECT ELECTRICAL SYSTEM FOR DAMAGE. LOOK FOR BAD CORDS, BROKEN SEALTIGHT, BOXES FALLING APART OR OTHER DEFICIENCIES. REPAIR AS NEEDED.",,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
321.14-CHECK C...,,CHECK CONDITION AND OPERATION OF ALL PROXIMITY SWITCHES AND ACTUATING ASSEMBLIES,,,,,,,,,,69,6/15/2022,14,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, SHAFTS, LINKAGES, CAMS, CHAINS, SPROCKETS, BELTS, INTRALOX BELTING, GUIDES AND FRAMEWORK. REPAIR AS NEEDED.",,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
321.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,69,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX.,,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
321.28-LUBRICA...,,LUBRICATE AND INSPECT PNEUMATIC COMPONENTS. ,,,,,,,,,,69,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-LUBE AN...,,"LUBE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING CHAINS, SPROCKETS, BEARINGS, SHAFTS, CONVEYOR CHAIN, GUIDES, WEAR STRIPS, AND LOADER BARS. REPAIR AS NEEDED",,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,71,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-CHECK O...,,CHECK OIL LEVEL AND CONDITION IN GEARBOXES. DEPENDING ON CONDITION REPLACE THE OIL OR REPLACE THE GEARBOX.,,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.28-INSPECT...,,INSPECT ELECTRICAL COMPONENTS FOR DAMAGE. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,71,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
322.7-LUBRICA...,,LUBRICATE AND INSPECT ALL PNEUMATIC COMPONENTS. REPAIR OR REPLACE AS NEEDED. ,,,,,,,,,,71,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
324.28-LUBRICA...,,"LUBRICATE AND INSPECT ALL MECHANICAL COMPONENTS INCLUDING BEARINGS, CHAINS, SPROCKETS, LINKAGES, WEAR STRIPS, GUIDES, ROLLS, BELTS, PULLEYS AND FRAMEWORK. REPAIR AS NEEDED",,,,,,,,,,73,6/15/2022,28,,,,,Technician,,,3,30,1,0,0,-1,-2
324.7-CHECK C...,,"CHECK CONDITION OF ALL MACHINE GUARDS, REPAIR OR REPLACE ANY MISSING GUARDS",,,,,,,,,,73,6/15/2022,7,,,,,Technician,,,3,30,1,0,0,-1,-2
